"03/26/2022, 11:08:24",https://www.realtor.ca/real-estate/24188099/68-bedford-hills-road-bedford-bedford,"$499,900 ",68 Bedford Hills Road,"Bedford, Nova Scotia B4A1J9",B4A1J9,MLS® Number: 202205203,2 + 2,4,2,Single Family,House,1,Bedford,Freehold,under 1/2 acre,1977,Gravel,21 hours,"Apr 28, 2009 Sold $280,012",1629 sqft,"Stove, Dishwasher, Dryer, Washer, Refrigerator, Hot Tub",Poured Concrete,Detached,,,Building,Bedrooms,Above Grade,2,Below Grade,2,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Stove, Dishwasher, Dryer, Washer, Refrigerator, Hot Tub",Flooring,"Ceramic Tile, Hardwood",Building Features,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,1629 sqft,Structures,Shed,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Wood siding,Neighbourhood Features,Community Features,Recreational Facilities,Amenities Nearby,"Park, Playground, Public Transit, Shopping, Place of Worship",Parking,Parking Type,Gravel,,,,,,,
"03/26/2022, 11:09:47",https://www.realtor.ca/real-estate/24188024/11611163-sherman-belcher-road-centreville-centreville,"$355,000 ",1161/1163 Sherman Belcher Road,"Centreville, Nova Scotia B0P1J0",B0P1J0,MLS® Number: 202205200,4 + 0,4,3,Single Family,House,1,Centreville,Freehold,under 1/2 acre,,Gravel,22 hours,"Sep 18, 2014 Sold $205,700",2092 sqft,"Stove, Dryer, Washer, Refrigerator",Poured Concrete,Detached,,Crawl space,Building,Bedrooms,Above Grade,4,Bathrooms,Total,3,Partial,0,Interior Features,Appliances Included,"Stove, Dryer, Washer, Refrigerator",Flooring,"Carpeted, Laminate, Vinyl",Basement Type,Crawl space,Building Features,Features,Level,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,2092 sqft,Heating & Cooling,Cooling,"Central air conditioning, Heat Pump",Utilities,Utility Sewer,Municipal sewage system,Water,Drilled Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,School Bus,Amenities Nearby,"Golf Course, Park, Playground, Shopping, Place of Worship",Parking,Parking Type,Gravel,,,,
"03/26/2022, 11:10:37",https://www.realtor.ca/real-estate/24188025/1117-highway-202-west-gore-west-gore,"$250,000 ",1117 Highway 202,"West Gore, Nova Scotia B0N1P0",B0N1P0,MLS® Number: 202205202,4 + 0,4,1,Single Family,House,1,West Gore,Freehold,1 - 3 acres,1980,"Garage, Detached Garage, Gravel",22 hours,,1230 sqft,,Concrete Block,Detached,,,Building,Bedrooms,Above Grade,4,Bathrooms,Total,1,Partial,0,Interior Features,Flooring,"Carpeted, Laminate, Linoleum",Building Features,Features,Level,Foundation Type,Concrete Block,Style,Detached,Total Finished Area,1230 sqft,Utilities,Utility Sewer,Septic System,Water,Drilled Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Parking,Parking Type,"Garage, Detached Garage, Gravel",,,,,,,,,,,,,
"03/26/2022, 11:11:06",https://www.realtor.ca/real-estate/24187721/595-dufferin-mines-road-port-dufferin-port-dufferin,"$699,900 ",595 Dufferin Mines Road,"Port Dufferin, Nova Scotia B0J2R0",B0J2R0,MLS® Number: 202205183,2 + 2,4,3,Single Family,House,1,Port Dufferin,Freehold,100+ acres,2006,"Garage, Detached Garage, Gravel",23 hours,,2640 sqft,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Refrigerator, Water purifier",Poured Concrete,Detached,,Full (Finished),Building,Bedrooms,Above Grade,2,Below Grade,2,Bathrooms,Total,3,Partial,0,Interior Features,Appliances Included,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Refrigerator, Water purifier",Flooring,"Ceramic Tile, Hardwood, Laminate",Basement Features,Walk out,Basement Type,Full (Finished),Building Features,Features,Treed,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,2640 sqft,Rental Equipment,Propane Tank,Structures,Shed,Utilities,Utility Sewer,Septic System,Water,"Dug Well, Well",Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Amenities Nearby,Playground,Parking,Parking Type,"Garage, Detached Garage, Gravel",
"03/26/2022, 11:11:43",https://www.realtor.ca/real-estate/24187722/2072-highway-2-milford-milford,"$224,900 ",2072 Highway 2,"Milford, Nova Scotia B0N1Y0",B0N1Y0,MLS® Number: 202205184,3 + 0,3,1,Single Family,House,2,Milford,Freehold,under 1/2 acre,,"Garage, Detached Garage, Gravel, Other",23 hours,,1450 sqft,"Range, Stove, Dryer, Washer, Refrigerator",Poured Concrete,Detached,,,Building,Bedrooms,Above Grade,3,Bathrooms,Total,1,Partial,0,Interior Features,Appliances Included,"Range, Stove, Dryer, Washer, Refrigerator",Flooring,"Carpeted, Hardwood",Building Features,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,1450 sqft,Structures,Shed,Utilities,Utility Sewer,Municipal sewage system,Water,Dug Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,School Bus,Parking,Parking Type,"Garage, Detached Garage, Gravel, Other",,,,,,,,,,,
"03/26/2022, 11:12:11",https://www.realtor.ca/real-estate/24187847/290-highway-224-gays-river-gays-river,"$204,900 ",290 Highway 224,"Gays River, Nova Scotia B0N2H0",B0N2H0,MLS® Number: 202205188,2 + 1,3,1,Single Family,House,1,Gays River,Freehold,1 - 3 acres,1986,"Garage, Attached Garage, Gravel",23 hours,,1676 sqft,"Cooktop - Propane, Oven - Propane, Dishwasher, Refrigerator, Water softener, Gas stove(s)","Concrete Block, Poured Concrete",Detached,Character,Full (Partially finished),Building,Bedrooms,Above Grade,2,Below Grade,1,Bathrooms,Total,1,Partial,0,Interior Features,Appliances Included,"Cooktop - Propane, Oven - Propane, Dishwasher, Refrigerator, Water softener, Gas stove(s)",Flooring,"Ceramic Tile, Laminate, Porcelain Tile",Basement Type,Full (Partially finished),Building Features,Foundation Type,"Concrete Block, Poured Concrete",Style,Detached,Architecture Style,Character,Total Finished Area,1676 sqft,Utilities,Utility Sewer,Septic System,Water,Dug Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,School Bus,Amenities Nearby,Place of Worship,Parking,Parking Type,"Garage, Attached Garage, Gravel",,,,,
"03/26/2022, 11:12:44",https://www.realtor.ca/real-estate/24187850/10-glenn-drive-wedgewood-wedgewood,"$749,900 ",10 Glenn Drive,"Wedgewood, Nova Scotia B3M2B9",B3M2B9,MLS® Number: 202205191,3 + 1,4,2,Single Family,House,2,Wedgewood,Freehold,under 1/2 acre,1984,,23 hours,,3600 sqft,None,Poured Concrete,Detached,Contemporary,Full (Finished),Building,Bedrooms,Above Grade,3,Below Grade,1,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,None,Flooring,"Carpeted, Engineered hardwood, Laminate",Basement Type,Full (Finished),Building Features,Features,Treed,Foundation Type,Poured Concrete,Style,Detached,Architecture Style,Contemporary,Total Finished Area,3600 sqft,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,,,,,,,,,,,,,,
"03/26/2022, 11:14:10",https://www.realtor.ca/real-estate/24187851/10-cranfield-court-west-bedford-west-bedford,"$929,000 ",10 Cranfield Court,"West Bedford, Nova Scotia B4B0S8",B4B0S8,MLS® Number: 202205192,3 + 1,4,4,Single Family,House,2,West Bedford,Freehold,1/2 - 1 acre,2017,"Garage, Attached Garage",23 hours,"Sep 7, 2017 Sold $589,900",3208 sqft,,Poured Concrete,Detached,2 Level,,Building,Bedrooms,Above Grade,3,Below Grade,1,Bathrooms,Total,4,Partial,1,Interior Features,Flooring,"Ceramic Tile, Laminate, Other",Building Features,Features,Balcony,Foundation Type,Poured Concrete,Style,Detached,Architecture Style,2 Level,Total Finished Area,3208 sqft,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,"Brick, Stone, Vinyl",Neighbourhood Features,Community Features,School Bus,Amenities Nearby,"Park, Playground, Public Transit",Parking,Parking Type,"Garage, Attached Garage",,,,
"03/26/2022, 11:14:47",https://www.realtor.ca/real-estate/24187852/161163-duffus-drive-bedford-bedford,"$649,900 ",161/163 Duffus Drive,"Bedford, Nova Scotia B4A3T6",B4A3T6,MLS® Number: 202205193,3 + 3,6,2,Single Family,Duplex,1,Bedford,Freehold,under 1/2 acre,1992,,23 hours,,2400 sqft,,Poured Concrete,Up and down,2 Level,Full (Finished),Building,Bedrooms,Above Grade,3,Below Grade,3,Bathrooms,Total,2,Partial,0,Interior Features,Flooring,"Ceramic Tile, Hardwood, Laminate",Basement Features,Walk out,Basement Type,Full (Finished),Building Features,Foundation Type,Poured Concrete,Style,Up and down,Architecture Style,2 Level,Total Finished Area,2400 sqft,Structures,Shed,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Amenities Nearby,"Playground, Public Transit, Shopping, Place of Worship",,,,,,,,
"03/26/2022, 11:15:21",https://www.realtor.ca/real-estate/24187853/818-meaghers-grant-road-musquodoboit-harbour-musquodoboit-harbour,"$1,680,000 ",818 Meaghers Grant Road,"Musquodoboit Harbour, Nova Scotia B0J2L0",B0J2L0,MLS® Number: 202205195,2 + 1,3,3,Single Family,House,2,Musquodoboit Harbour,Freehold,3 - 10 acres,2001,"Garage, Detached Garage, Gravel",23 hours,,5028 sqft,"Oven - Electric, Dishwasher, Dryer, Washer, Refrigerator, Central Vacuum",Poured Concrete,Detached,,,Building,Bedrooms,Above Grade,2,Below Grade,1,Bathrooms,Total,3,Partial,0,Interior Features,Appliances Included,"Oven - Electric, Dishwasher, Dryer, Washer, Refrigerator, Central Vacuum",Flooring,"Ceramic Tile, Hardwood, Laminate",Building Features,Features,"Treed, Level",Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,5028 sqft,Structures,Shed,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Septic System,Water,Drilled Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,"Golf Course, Playground, Shopping, Place of Worship",Parking,Parking Type,"Garage, Detached Garage, Gravel",,
"03/26/2022, 11:16:00",https://www.realtor.ca/real-estate/24187723/6931-tupper-grove-halifax-halifax,"$1,398,000 ",6931 Tupper Grove,"Halifax, Nova Scotia B3H2M7",B3H2M7,MLS® Number: 202205186,4 + 1,5,3,Single Family,House,2,Halifax,Freehold,under 1/2 acre,1936,"Garage, Attached Garage",23 hours,,3340 sqft,"Range - Gas, Dishwasher, Dryer, Washer, Refrigerator, Gas stove(s)",Poured Concrete,Detached,,Full (Finished),Building,Bedrooms,Above Grade,4,Below Grade,1,Bathrooms,Total,3,Partial,0,Interior Features,Appliances Included,"Range - Gas, Dishwasher, Dryer, Washer, Refrigerator, Gas stove(s)",Flooring,"Ceramic Tile, Hardwood, Laminate",Basement Type,Full (Finished),Building Features,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,3340 sqft,Rental Equipment,Propane Tank,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,"Brick, Concrete",Neighbourhood Features,Community Features,Recreational Facilities,Amenities Nearby,"Golf Course, Park, Playground, Public Transit, Shopping, Place of Worship",Parking,Parking Type,"Garage, Attached Garage",,
"03/26/2022, 11:16:30",https://www.realtor.ca/real-estate/24187582/14-sunnybrae-avenue-fairview-fairview,"$599,900 ",14 Sunnybrae Avenue,"Fairview, Nova Scotia B3N2G1",B3N2G1,MLS® Number: 202205173,3 + 1,4,4,Single Family,House,2,Fairview,Freehold,under 1/2 acre,1945,"Garage, Attached Garage",1 day,,3250 sqft,"Range, Dishwasher, Dryer, Washer, Refrigerator, Central Vacuum",Poured Concrete,Detached,2 Level,Full (Finished),Building,Bedrooms,Above Grade,3,Below Grade,1,Bathrooms,Total,4,Partial,1,Interior Features,Appliances Included,"Range, Dishwasher, Dryer, Washer, Refrigerator, Central Vacuum",Flooring,"Ceramic Tile, Hardwood, Laminate, Vinyl",Basement Features,Walk out,Basement Type,Full (Finished),Building Features,Features,Level,Foundation Type,Poured Concrete,Style,Detached,Architecture Style,2 Level,Total Finished Area,3250 sqft,Structures,Shed,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Amenities Nearby,"Playground, Public Transit, Shopping",Parking,Parking Type,"Garage, Attached Garage",
"03/26/2022, 11:17:14",https://www.realtor.ca/real-estate/24187583/37-overdale-lane-dartmouth-dartmouth,"$765,000 ",37 Overdale Lane,"Dartmouth, Nova Scotia B3A3V2",B3A3V2,MLS® Number: 202205174,3 + 0,3,4,Single Family,House,2,Dartmouth,Freehold,under 1/2 acre,1970,Garage,1 day,,2925 sqft,"Range, Dishwasher, Dryer, Washer, Microwave Range Hood Combo, Refrigerator",Poured Concrete,Detached,,Full (Partially finished),Building,Bedrooms,Above Grade,3,Bathrooms,Total,4,Partial,1,Interior Features,Appliances Included,"Range, Dishwasher, Dryer, Washer, Microwave Range Hood Combo, Refrigerator",Flooring,"Carpeted, Ceramic Tile, Hardwood, Other",Basement Type,Full (Partially finished),Building Features,Features,"Treed, Level",Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,2925 sqft,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,"Brick, Vinyl",Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,"Golf Course, Park, Playground, Public Transit, Shopping",Parking,Parking Type,Garage,,,,,,,
"03/26/2022, 11:18:32",https://www.realtor.ca/real-estate/24187521/92-smokey-drive-lower-sackville-lower-sackville,"$379,900 ",92 Smokey Drive,"Lower Sackville, Nova Scotia B4C3B6",B4C3B6,MLS® Number: 202205167,2 + 1,3,2,Single Family,House,1,Lower Sackville,Freehold,under 1/2 acre,1976,"Garage, Detached Garage",1 day,,1553 sqft,,Poured Concrete,Detached,,Full (Finished),Building,Bedrooms,Above Grade,2,Below Grade,1,Bathrooms,Total,2,Partial,0,Interior Features,Flooring,"Hardwood, Laminate, Vinyl",Basement Type,Full (Finished),Building Features,Features,Gazebo,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,1553 sqft,Rental Equipment,Water Heater,Structures,Shed,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Aluminum siding,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,"Public Transit, Shopping, Place of Worship",Parking,Parking Type,"Garage, Detached Garage",,,
"03/26/2022, 11:23:24",https://www.realtor.ca/real-estate/24187522/63-fescue-court-middle-sackville-middle-sackville,"$499,900 ",63 Fescue Court,"Middle Sackville, Nova Scotia B4E0L7",B4E0L7,MLS® Number: 202205168,3 + 0,3,4,Single Family,Row / Townhouse,2,Middle Sackville,Freehold,under 1/2 acre,2015,"Garage, Attached Garage",1 day,,1738 sqft,"Stove, Dishwasher, Dryer, Washer, Microwave Range Hood Combo, Refrigerator",Poured Concrete,,,,Building,Bedrooms,Above Grade,3,Bathrooms,Total,4,Partial,2,Interior Features,Appliances Included,"Stove, Dishwasher, Dryer, Washer, Microwave Range Hood Combo, Refrigerator",Flooring,"Carpeted, Laminate, Tile",Building Features,Foundation Type,Poured Concrete,Total Finished Area,1738 sqft,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,"Vinyl, Other",Neighbourhood Features,Community Features,Recreational Facilities,Amenities Nearby,"Park, Playground, Public Transit, Shopping, Place of Worship",Parking,Parking Type,"Garage, Attached Garage",,,,,,,,,,
"03/26/2022, 11:24:12",https://www.realtor.ca/real-estate/24187585/8099-highway-7-musquodoboit-harbour-musquodoboit-harbour,"$489,000 ",8099 Highway 7,"Musquodoboit Harbour, Nova Scotia B0J2L0",B0J2L0,MLS® Number: 202205175,2 + 1,3,2,Single Family,Duplex,2,Musquodoboit Harbour,Freehold,under 1/2 acre,1979,Gravel,1 day,"May 31, 2005 Sold $115,900",1730 sqft,"Stove, Dryer, Washer, Refrigerator",Poured Concrete,Up and down,,,Building,Bedrooms,Above Grade,2,Below Grade,1,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Stove, Dryer, Washer, Refrigerator",Flooring,"Laminate, Vinyl",Building Features,Foundation Type,Poured Concrete,Style,Up and down,Total Finished Area,1730 sqft,Utilities,Utility Sewer,Septic System,Water,Drilled Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,"Park, Playground, Shopping, Place of Worship",Parking,Parking Type,Gravel,,,,,,,,,
"03/26/2022, 11:27:44",https://www.realtor.ca/real-estate/24187586/222-lakeside-drive-springfield-springfield,"$599,900 ",222 Lakeside Drive,"Springfield, Nova Scotia B0R1H0",B0R1H0,MLS® Number: 202205180,3 + 0,3,2,Single Family,House,1,Springfield,Freehold,1 - 3 acres,2010,"Garage, Detached Garage, Gravel",1 day,"Jun 8, 2009 Sold $51,000",2133 sqft,"None, Central Vacuum",Poured Concrete,Detached,Character,,Building,Bedrooms,Above Grade,3,Bathrooms,Total,2,Partial,1,Interior Features,Appliances Included,"None, Central Vacuum",Flooring,"Laminate, Tile, Vinyl",Building Features,Features,"Treed, Sloping, Balcony",Foundation Type,Poured Concrete,Style,Detached,Architecture Style,Character,Total Finished Area,2133 sqft,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Septic System,Water,Drilled Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,Place of Worship,Parking,Parking Type,"Garage, Detached Garage, Gravel",,,,
"03/26/2022, 11:29:06",https://www.realtor.ca/real-estate/24187401/9739-main-street-canning-canning,"$189,900 ",9739 Main Street,"Canning, Nova Scotia B0P1H0",B0P1H0,MLS® Number: 202205151,4 + 0,4,1,Single Family,House,2,Canning,Freehold,under 1/2 acre,,,1 day,"Jul 31, 2000 Sold $51,000",1792 sqft,"Stove, Dryer, Washer, Refrigerator",Stone,Detached,,Crawl space,Building,Bedrooms,Above Grade,4,Bathrooms,Total,1,Partial,0,Interior Features,Appliances Included,"Stove, Dryer, Washer, Refrigerator",Flooring,"Laminate, Wood",Basement Type,Crawl space,Building Features,Foundation Type,Stone,Style,Detached,Total Finished Area,1792 sqft,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Wood shingles,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,"Park, Shopping, Place of Worship",,,,,,,,,,,,
"03/26/2022, 11:29:52",https://www.realtor.ca/real-estate/24187402/11-dartmoor-crescent-bedford-bedford,"$399,900 ",11 Dartmoor Crescent,"Bedford, Nova Scotia B4A2K4",B4A2K4,MLS® Number: 202205152,2 + 0,2,2,Single Family,House,1,Bedford,Freehold,1/2 - 1 acre,1952,,1 day,"Apr 5, 2016 Sold $100,000",851 sqft,"Stove, Dishwasher, Dryer, Washer, Microwave Range Hood Combo, Refrigerator","Concrete Block, Poured Concrete",Detached,Character,,Building,Bedrooms,Above Grade,2,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Stove, Dishwasher, Dryer, Washer, Microwave Range Hood Combo, Refrigerator",Flooring,"Ceramic Tile, Hardwood",Building Features,Foundation Type,"Concrete Block, Poured Concrete",Style,Detached,Architecture Style,Character,Total Finished Area,851 sqft,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Amenities Nearby,"Park, Playground",,,,,,,,,,,
"03/26/2022, 11:30:32",https://www.realtor.ca/real-estate/24187439/6032-ns-1-highway-cambridge-cambridge,"$324,900 ",6032 NS-1 Highway,"Cambridge, Nova Scotia B0P1G0",B0P1G0,MLS® Number: 202205155,2 + 0,2,2,Single Family,House,1,Cambridge,Freehold,under 1/2 acre,2013,"Garage, Attached Garage, Gravel, Covered",1 day,,1049 sqft,"Stove, Dishwasher, Microwave Range Hood Combo, Refrigerator",Poured Concrete,Semi-detached,Character,None,Building,Bedrooms,Above Grade,2,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Stove, Dishwasher, Microwave Range Hood Combo, Refrigerator",Flooring,"Laminate, Vinyl",Basement Type,None,Building Features,Foundation Type,Poured Concrete,Style,Semi-detached,Architecture Style,Character,Total Finished Area,1049 sqft,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Municipal sewage system,Water,"Drilled Well, Shared Well",Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,Public Transit,Parking,Parking Type,"Garage, Attached Garage, Gravel, Covered",,,,
"03/26/2022, 11:31:22",https://www.realtor.ca/real-estate/24187403/64-wentworth-drive-halifax-halifax,"$499,900 ",64 Wentworth Drive,"Halifax, Nova Scotia B3M4R3",B3M4R3,MLS® Number: 202205153,3 + 1,4,4,Single Family,House,2,Halifax,Freehold,under 1/2 acre,1997,,1 day,,2168 sqft,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Refrigerator",Poured Concrete,Semi-detached,,Full (Finished),Building,Bedrooms,Above Grade,3,Below Grade,1,Bathrooms,Total,4,Partial,1,Interior Features,Appliances Included,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Refrigerator",Flooring,"Carpeted, Ceramic Tile, Laminate",Basement Features,Walk out,Basement Type,Full (Finished),Building Features,Features,Level,Foundation Type,Poured Concrete,Style,Semi-detached,Total Finished Area,2168 sqft,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,"Brick, Vinyl",Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",Amenities Nearby,"Park, Playground, Public Transit, Shopping, Place of Worship",,,,,,
"03/26/2022, 11:31:52",https://www.realtor.ca/real-estate/24187440/1762-preston-street-halifax-halifax,"$869,900 ",1762 Preston Street,"Halifax, Nova Scotia B3H3V6",B3H3V6,MLS® Number: 202205157,4 + 0,4,2,Single Family,House,2,Halifax,Freehold,under 1/2 acre,1925,"Garage, Detached Garage",1 day,,2262 sqft,"Stove, Dishwasher, Dryer, Washer, Freezer, Microwave, Refrigerator",Poured Concrete,Detached,,,Building,Bedrooms,Above Grade,4,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Stove, Dishwasher, Dryer, Washer, Freezer, Microwave, Refrigerator",Flooring,"Ceramic Tile, Hardwood, Laminate",Building Features,Features,Level,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,2262 sqft,Rental Equipment,Water Heater,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,"Vinyl, Wood siding",Parking,Parking Type,"Garage, Detached Garage",,,,,,,,,,,,
"03/26/2022, 11:32:55",https://www.realtor.ca/real-estate/24186927/65-howard-avenue-eastern-passage-eastern-passage,"$299,900 ",65 Howard Avenue,"Eastern Passage, Nova Scotia A1A1A1",A1A1A1,MLS® Number: 202205147,3 + 0,3,1,Single Family,House,2,Eastern Passage,Freehold,under 1/2 acre,,"Garage, Detached Garage",1 day,,1344 sqft,"Stove, Dryer, Washer, Refrigerator",Poured Concrete,Detached,,Full (Unfinished),Building,Bedrooms,Above Grade,3,Bathrooms,Total,1,Partial,0,Interior Features,Appliances Included,"Stove, Dryer, Washer, Refrigerator",Flooring,Other,Basement Type,Full (Unfinished),Building Features,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,1344 sqft,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Exterior Features,Exterior Finish,Wood shingles,Neighbourhood Features,Amenities Nearby,"Golf Course, Park, Public Transit",Parking,Parking Type,"Garage, Detached Garage",,,,,,,,,,,
"03/26/2022, 11:33:57",https://www.realtor.ca/real-estate/24186935/2196-old-sambro-road-williamswood-williamswood,"$446,000 ",2196 Old Sambro Road,"Williamswood, Nova Scotia B3V1C3",B3V1C3,MLS® Number: 202205150,3 + 0,3,2,Single Family,House,1,Williamswood,Freehold,1 - 3 acres,2019,,1 day,,1784 sqft,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Refrigerator, Hot Tub",Concrete Slab,Detached,,None,Building,Bedrooms,Above Grade,3,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Refrigerator, Hot Tub",Flooring,Ceramic Tile,Basement Type,None,Building Features,Features,Gazebo,Foundation Type,Concrete Slab,Style,Detached,Total Finished Area,1784 sqft,Structures,Shed,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Septic System,Water,Well,Neighbourhood Features,Community Features,"Recreational Facilities, School Bus",,,,,,,,,,
"03/26/2022, 11:34:35",https://www.realtor.ca/real-estate/24186934/75-mayflower-avenue-beaver-bank-beaver-bank,"$525,000 ",75 Mayflower Avenue,"Beaver Bank, Nova Scotia B4G1C1",B4G1C1,MLS® Number: 202205149,3 + 0,3,4,Single Family,House,2,Beaver Bank,Freehold,1/2 - 1 acre,2005,,1 day,"Jul 25, 2014 Sold $272,500",2594 sqft,"Stove, Dishwasher, Dryer, Washer, Refrigerator",Poured Concrete,Detached,,,Building,Bedrooms,Above Grade,3,Bathrooms,Total,4,Partial,1,Interior Features,Appliances Included,"Stove, Dishwasher, Dryer, Washer, Refrigerator",Flooring,"Hardwood, Laminate, Tile",Building Features,Foundation Type,Poured Concrete,Style,Detached,Total Finished Area,2594 sqft,Rental Equipment,Propane Tank,Structures,Shed,Utilities,Utility Sewer,Municipal sewage system,Water,Municipal water,Neighbourhood Features,Community Features,School Bus,Amenities Nearby,"Golf Course, Park, Playground, Public Transit, Shopping",,,,,,,,,,,,,
"03/26/2022, 11:37:20",https://www.realtor.ca/real-estate/24186928/134-ritson-avenue-cambridge-cambridge,"$639,900 ",134 Ritson Avenue,"Cambridge, Nova Scotia B0P1G0",B0P1G0,MLS® Number: 202205148,3 + 0,3,2,Single Family,House,2,Cambridge,Freehold,1/2 - 1 acre,2001,"Garage, Attached Garage",1 day,,3632 sqft,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Microwave, Refrigerator, Central Vacuum",Poured Concrete,Detached,Cape Cod,Full (Partially finished),Building,Bedrooms,Above Grade,3,Bathrooms,Total,2,Partial,0,Interior Features,Appliances Included,"Range - Electric, Dishwasher, Dryer - Electric, Washer, Microwave, Refrigerator, Central Vacuum",Flooring,"Ceramic Tile, Hardwood",Basement Type,Full (Partially finished),Building Features,Foundation Type,Poured Concrete,Style,Detached,Architecture Style,Cape Cod,Total Finished Area,3632 sqft,Structures,Shed,Heating & Cooling,Cooling,Heat Pump,Utilities,Utility Sewer,Septic System,Water,Drilled Well,Exterior Features,Exterior Finish,Vinyl,Neighbourhood Features,Community Features,School Bus,Amenities Nearby,"Park, Playground, Public Transit, Place of Worship",Parking,Parking Type,"Garage, Attached Garage",,
